regione,rapportoGiornalieroSuTamponiMolecolari,ingressiGiornalieriInIntensiva,ingressiGiornalieriFuoriIntensiva,decedutiGiornalieri,rapportoItalianoSuTamponiMolecolari,ingressiInIntensivaMediaRegionale,ingressiInOspedaleNonIntensivaMediaRegionale,decedutiMediaRegionale
Abruzzo,0.0,0,0,0,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
Basilicata,,0,0,0,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
Calabria,0.0,0,0,0,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
Campania,0.0,0,0,0,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
Emilia-Romagna,12.162162162162161,2,10,0,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
Friuli Venezia Giulia,0.0,0,0,0,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
Lazio,1.6129032258064515,1,1,0,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
Liguria,0.0,0,0,0,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
Lombardia,11.346548188653452,19,76,6,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
Marche,0.0,0,0,0,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
Molise,,0,0,0,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
P.A. Bolzano,0.0,0,0,0,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
P.A. Trento,0.0,0,0,0,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
Piemonte,2.127659574468085,0,2,0,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
Puglia,,0,0,0,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
Sardegna,0.0,0,0,0,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
Sicilia,0.0,0,0,0,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
Toscana,0.0,0,0,0,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
Umbria,,0,0,0,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
Valle d'Aosta,0.0,0,0,0,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
Veneto,1.4545454545454546,4,12,1,5.111008325624422,1.2380952380952381,4.809523809523809,0.3333333333333333
